@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 76\nSize of the tree: 86\n','Number of leaves: 63\nSize of the tree: 72\n','Number of leaves: 72\nSize of the tree: 81\n','Number of leaves: 84\nSize of the tree: 95\n','Number of leaves: 84\nSize of the tree: 94\n','Number of leaves: 64\nSize of the tree: 74\n','Number of leaves: 68\nSize of the tree: 76\n','Number of leaves: 75\nSize of the tree: 85\n','Number of leaves: 70\nSize of the tree: 80\n','Number of leaves: 77\nSize of the tree: 87\n','Number of leaves: 71\nSize of the tree: 80\n','Number of leaves: 83\nSize of the tree: 94\n','Number of leaves: 96\nSize of the tree: 106\n','Number of leaves: 85\nSize of the tree: 96\n','Number of leaves: 73\nSize of the tree: 83\n','Number of leaves: 79\nSize of the tree: 88\n','Number of leaves: 83\nSize of the tree: 93\n','Number of leaves: 100\nSize of the tree: 111\n','Number of leaves: 91\nSize of the tree: 100\n','Number of leaves: 91\nSize of the tree: 99\n','Number of leaves: 80\nSize of the tree: 89\n','Number of leaves: 87\nSize of the tree: 95\n','Number of leaves: 99\nSize of the tree: 109\n','Number of leaves: 96\nSize of the tree: 105\n','Number of leaves: 83\nSize of the tree: 90\n','Number of leaves: 90\nSize of the tree: 99\n','Number of leaves: 82\nSize of the tree: 91\n','Number of leaves: 85\nSize of the tree: 95\n','Number of leaves: 86\nSize of the tree: 94\n','Number of leaves: 92\nSize of the tree: 101\n','Number of leaves: 98\nSize of the tree: 108\n','Number of leaves: 108\nSize of the tree: 117\n','Number of leaves: 100\nSize of the tree: 110\n','Number of leaves: 95\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 103\n','Number of leaves: 112\nSize of the tree: 122\n','Number of leaves: 91\nSize of the tree: 102\n','Number of rules: 21\n','Number of rules: 20\n','Number of rules: 18\n','Number of rules: 22\n','Number of rules: 19\n','Number of rules: 25\n','Number of rules: 23\n','Number of rules: 24\n','Number of rules: 17\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,54,0,0,100,0,0,1,0.002222,0.019245,1.1568,6.230808,75.997529,0.473931,75.523598,1.407362,0.008777,1.398585,75.523598,1.398585,99.376386,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77390,12128,100,20.740741,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.005818,0.068224,3.038052,22.166055,78.437163,2.321928,76.115235,1.42613,0.042217,1.383913,76.115235,1.383913,97.03976,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.002226,0.997774,0.018182,0.984416,0.981818,0.981219,0.98052,1,1,0.956044,0.981818,0,0,0,0,0,0,26390,77241,12277,100,20.363636,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,55,0,0,100,0,0,1,0.002424,0.028427,1.265855,9.235856,78.437163,0.584963,77.852201,1.42613,0.010636,1.415495,77.852201,1.415495,99.254228,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77241,12277,100,20.363636,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.884615,0.021818,0.13817,11.392696,44.891392,78.437163,2150.415037,-2071.977874,1.42613,39.098455,-37.672325,67.697199,1.230858,86.307557,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.005078,0.994922,0.054545,0.952727,0.945455,0.945455,0.942671,0.979486,0.93364,0.833333,0.945455,0,0,0,0,0,0,25180,77241,12277,96.363636,20.727273,'Number of leaves: 72\nSize of the tree: 81\n',81,72,72
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.009455,0.066363,4.936835,21.561324,78.437163,2.643856,75.793307,1.42613,0.04807,1.37806,75.793307,1.37806,96.629332,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.979798,0.980791,0.99965,0.990303,0.911111,0.981818,0,0,0,0,0,0,26632,77241,12277,100,21.454545,'Number of leaves: 77\nSize of the tree: 87\n',87,77,77
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.923184,0.011919,0.086619,6.223788,28.142432,78.437163,3.924813,74.512351,1.42613,0.07136,1.35477,74.512351,1.35477,94.996233,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.003652,0.996348,0.036364,0.963636,0.963636,0.963636,0.959984,0.999272,0.993766,0.916667,0.963636,0,0,0,0,0,0,28326,77241,12277,100,21.454545,'Number of leaves: 83\nSize of the tree: 94\n',94,83,83
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,55,0,0,100,0,0,1,0.001616,0.013401,0.827681,4.259934,80.981035,0.33985,80.641185,1.472382,0.006179,1.466203,80.641185,1.466203,99.580334,1,38,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77241,12277,100,20.727273,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961235,0.006584,0.05895,3.427557,19.085723,75.997529,1.924813,74.072717,1.407362,0.035645,1.371717,74.072717,1.371717,97.46727,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981798,0.980641,1,1,0.962393,0.981481,0,0,0,0,0,0,28568,77390,12128,100,21.111111,'Number of leaves: 84\nSize of the tree: 95\n',95,84,84
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961235,0.009877,0.068373,5.141335,22.136668,75.997529,2.643856,73.353673,1.407362,0.04896,1.358401,73.353673,1.358401,96.521129,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981798,0.980641,0.999618,0.993981,0.962393,0.981481,0,0,0,0,0,0,25180,77390,12128,100,21.111111,'Number of leaves: 72\nSize of the tree: 81\n',81,72,72
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961235,0.007407,0.086066,3.856001,27.865018,75.997529,1074,-998.002471,1.407362,19.888889,-18.481527,72.740755,1.347051,95.714632,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981798,0.980641,0.99,0.969067,0.962393,0.981481,0.005,0,0,0,0,0,26390,77390,12128,98.148148,20,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,54,0,0,100,0,0,1,0.003128,0.021891,1.628089,7.087327,75.997529,0.661778,75.335751,1.407362,0.012255,1.395107,75.335751,1.395107,99.129211,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0.015625,0,15.625,0,26390,77390,12128,100,21.111111,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,55,0,0,100,0,0,1,0.002182,0.019069,1.13927,6.195601,78.437163,0.473931,77.963232,1.42613,0.008617,1.417513,77.963232,1.417513,99.395782,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77241,12277,100,20.727273,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.963309,0.008889,0.06294,4.552243,20.008088,80.981035,2.398744,78.582291,1.472382,0.043614,1.428769,78.582291,1.428769,97.037894,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.999632,0.994091,0.962393,0.981818,0,0,0,0,0,0,25180,77241,12277,100,21.454545,'Number of leaves: 72\nSize of the tree: 81\n',81,72,72
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.926471,0.01103,0.086,5.64892,27.338769,80.981035,3.736966,77.244069,1.472382,0.067945,1.404438,77.244069,1.404438,95.385382,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.004078,0.995922,0.036364,0.963636,0.963636,0.963636,0.959559,0.999265,0.994091,0.921429,0.963636,0,0,0,0,0,0,28326,77241,12277,100,21.090909,'Number of leaves: 83\nSize of the tree: 94\n',94,83,83
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.963309,0.008889,0.064961,4.552243,20.650794,80.981035,2.509775,78.47126,1.472382,0.045632,1.42675,78.47126,1.42675,96.900787,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.999822,0.996364,0.962393,0.981818,0,0,0,0,0,0,28568,77241,12277,100,21.454545,'Number of leaves: 84\nSize of the tree: 95\n',95,84,84
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.92652,0.016162,0.117014,8.276806,37.19791,80.981035,1078.155767,-997.174732,1.472382,19.602832,-18.13045,72.295316,1.31446,89.274379,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.002852,0.997148,0.036364,0.970909,0.963636,0.961927,0.961823,0.988714,0.953994,0.873504,0.963636,0,0,0,0,0,0,31230,77241,12277,98.181818,21.454545,'Number of leaves: 96\nSize of the tree: 106\n',106,96,96
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.89022,0.024727,0.135378,12.663513,43.035872,80.981035,1080.024678,-999.043643,1.472382,19.636812,-18.16443,71.702097,1.303674,88.541838,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.945455,0.002798,0.997202,0.054545,0.957576,0.945455,0.94692,0.945435,0.987727,0.935647,0.832234,0.945455,0,0,0,0,0,0,25180,77241,12277,98.181818,21.818182,'Number of leaves: 72\nSize of the tree: 81\n',81,72,72
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.959215,0.005926,0.068853,3.147313,22.809781,73.453657,2.321928,71.131729,1.360253,0.042999,1.317254,71.131729,1.317254,96.838921,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0,0,0,0,0,0,26390,77390,12128,100,20.37037,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.959215,0.005926,0.068853,3.147313,22.809781,73.453657,2.321928,71.131729,1.360253,0.042999,1.317254,71.131729,1.317254,96.838921,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0.005,0,0.015625,0,15.625,0,26390,77390,12128,100,20.37037,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,54,0,0,100,0,0,1,0.003704,0.030429,1.96707,10.080594,73.453657,0.830075,72.623582,1.360253,0.015372,1.344881,72.623582,1.344881,98.869934,1,39,0,0,1,15,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77390,12128,100,20.740741,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.959337,0.007407,0.086066,3.934141,28.512226,73.453657,1074,-1000.546343,1.360253,19.888889,-18.528636,70.217833,1.30033,95.594741,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981669,0.980793,0.99,0.968724,0.959596,0.981481,0,0,0,0,0,0,26390,77390,12128,98.148148,20,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,55,0,0,100,0,0,1,0.000727,0.008528,0.379757,2.770757,78.437163,0.152003,78.28516,1.42613,0.002764,1.423367,78.28516,1.423367,99.80621,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77241,12277,100,20.363636,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.005273,0.053978,2.753235,17.53749,78.437163,1.567041,76.870123,1.42613,0.028492,1.397639,76.870123,1.397639,98.002171,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.002226,0.997774,0.018182,0.984416,0.981818,0.981219,0.98052,1,1,0.956044,0.981818,0,0,0,0,0,0,26148,77241,12277,100,20.727273,'Number of leaves: 75\nSize of the tree: 85\n',85,75,75
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.923184,0.011818,0.100567,6.171044,32.674085,78.437163,1075.415037,-996.977874,1.42613,19.553001,-18.12687,73.788808,1.341615,94.073785,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.003652,0.996348,0.036364,0.963636,0.963636,0.963636,0.959984,0.989832,0.966529,0.916667,0.963636,0,0,0,0,0,0,26148,77241,12277,98.181818,20.363636,'Number of leaves: 75\nSize of the tree: 85\n',85,75,75
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.884937,0.020727,0.136781,10.823061,44.440211,78.437163,2150.152003,-2071.71484,1.42613,39.093673,-37.667543,69.818525,1.269428,89.012047,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.004278,0.995722,0.054545,0.968831,0.945455,0.946226,0.947936,0.979665,0.939725,0.838788,0.945455,0,0,0,0,0,0,28810,77241,12277,96.363636,20.727273,'Number of leaves: 85\nSize of the tree: 96\n',96,85,85
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,55,0,0,100,0,0,1,0.00404,0.031427,2.109758,10.210623,78.437163,0.924813,77.512351,1.42613,0.016815,1.409315,77.512351,1.409315,98.820951,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,26390,77241,12277,100,21.090909,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.963309,0.008,0.062085,4.097019,19.736415,80.981035,2.210897,78.770138,1.472382,0.040198,1.432184,78.770138,1.432184,97.269859,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.999632,0.994091,0.962393,0.981818,0,0,0,0,0,0,25180,77241,12277,100,21.090909,'Number of leaves: 72\nSize of the tree: 81\n',81,72,72
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.883704,0.021728,0.123278,11.310937,39.912849,75.997529,8,67.997529,1.407362,0.148148,1.259214,67.997529,1.259214,89.473342,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.944444,0.003457,0.996543,0.055556,0.971451,0.944444,0.937654,0.9442,0.998157,0.966821,0.766667,0.944444,0,0,0,0,0,0,25180,77390,12128,100,22.222222,'Number of leaves: 72\nSize of the tree: 81\n',81,72,72
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,54,0,0,100,0,0,1,0.002222,0.019245,1.1568,6.230808,75.997529,0.473931,75.523598,1.407362,0.008777,1.398585,75.523598,1.398585,99.376386,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77390,12128,100,20.740741,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.883201,0.020741,0.139841,10.796803,45.275296,75.997529,2150.321928,-2074.324399,1.407362,39.820776,-38.413415,65.414516,1.21138,86.07453,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.944444,0.005721,0.994279,0.055556,?,0.944444,?,?,0.979433,0.937311,?,0.944444,0,0,0,0,0,0,25664,77390,12128,96.296296,20.37037,'Number of leaves: 73\nSize of the tree: 83\n',83,73,73
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,54,0,0,100,0,0,1,0,0,0,0,75.997529,0,75.997529,1.407362,0,1.407362,75.997529,1.407362,100,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26390,77390,12128,100,20,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.009455,0.087386,4.936835,28.391809,78.437163,1074.473931,-996.036768,1.42613,19.53589,-18.109759,72.871623,1.324939,92.90446,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.979798,0.980791,0.98984,0.962176,0.911111,0.981818,0.005,0,0.015625,0,15.625,0,26874,77241,12277,98.181818,20.727273,'Number of leaves: 79\nSize of the tree: 88\n',88,79,79
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922644,0.017097,0.107687,8.954029,35.107028,76.513787,7.058097,69.455689,1.39116,0.128329,1.262831,70.115699,1.274831,91.637994,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.004078,0.995922,0.036364,0.967273,0.963636,0.963348,0.960496,0.998117,0.987155,0.920635,0.963636,0,0,0,0,0,0,28084,77241,12277,100,22.181818,'Number of leaves: 83\nSize of the tree: 93\n',93,83,83
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961404,0.007273,0.08528,3.808939,27.80214,76.513787,1074,-997.486213,1.39116,19.527273,-18.136113,73.259526,1.331991,95.746832,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.990196,0.969587,0.962393,0.981818,0,0,0,0,0,0,26390,77241,12277,98.181818,20,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922969,0.012121,0.08528,6.348231,27.80214,76.513787,3.754888,72.758899,1.39116,0.068271,1.322889,72.758899,1.322889,95.092535,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.002852,0.997148,0.036364,0.975758,0.963636,0.964242,0.963597,0.999265,0.989394,0.926667,0.963636,0,0,0,0,0,0,25180,77241,12277,100,21.090909,'Number of leaves: 72\nSize of the tree: 81\n',81,72,72
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961404,0.008,0.064134,4.189833,20.908162,76.513787,2.321928,74.191858,1.39116,0.042217,1.348943,74.191858,1.348943,96.965347,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.999822,0.996364,0.962393,0.981818,0,0,0,0,0,0,28568,77241,12277,100,21.090909,'Number of leaves: 84\nSize of the tree: 95\n',95,84,84
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.926471,0.010303,0.085576,5.276464,27.20402,80.981035,3.584963,77.396072,1.472382,0.065181,1.407201,77.396072,1.407201,95.573084,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.004078,0.995922,0.036364,0.963636,0.963636,0.963636,0.959559,0.999265,0.994091,0.921429,0.963636,0.005,0,0,0,0,0,28326,77241,12277,100,20.727273,'Number of leaves: 83\nSize of the tree: 94\n',94,83,83
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961484,0.009877,0.090722,5.125825,29.27237,77.920906,1074.584963,-996.664057,1.44298,19.899722,-18.456742,74.100119,1.372224,95.096584,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981669,0.980793,0.989815,0.965947,0.959596,0.981481,0.005,0,0,0,0,0,26390,77390,12128,98.148148,20.37037,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961373,0.008704,0.07133,4.517133,23.015372,77.920906,2.899863,75.021042,1.44298,0.053701,1.389279,75.021042,1.389279,96.278453,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0.002,0,0,0,0,0,26390,77390,12128,100,21.481481,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961373,0.009877,0.076551,5.125825,24.700053,77.920906,3.228819,74.692087,1.44298,0.059793,1.383187,74.692087,1.383187,95.856287,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0,0,0,0,0,0,26390,77390,12128,100,21.111111,'Number of leaves: 76\nSize of the tree: 86\n',86,76,76
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961373,0.006296,0.065121,3.267713,21.011975,77.920906,2.152003,75.768903,1.44298,0.039852,1.403128,75.768903,1.403128,97.238221,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.979424,0.980418,1,1,0.911111,0.981481,0,0,0,0,0,0,26632,77390,12128,100,20.740741,'Number of leaves: 77\nSize of the tree: 87\n',87,77,77
